Id,Time,Clipped Edges,HipCenter,Spine,ShoulderCenter,Head,ShoulderLeft,ElbowLeft,WristLeft,HandLeft,ShoulderRight,ElbowRight,WristRight,HandRight,HipLeft,KneeLeft,AnkleLeft,FootLeft,HipRight,KneeRight,AnkleRight,Class
92,3.1432354,-0.3296659,-0.3313305,-0.3380468,-0.3302809,-0.487015,-0.5301216,-0.5160443,-0.5039408,-0.1844638,-0.1287422,-0.1048254,-0.09986383,-0.3977376,-0.4310279,-0.3848433,-0.3890379,-0.2585454,-0.2228628,-0.200095,-0.1777124,1
93,3.1652548,-0.3293248,-0.3307099,-0.3359451,-0.3296827,-0.4863342,-0.5278023,-0.5117807,-0.5004719,-0.1843499,-0.1291689,-0.1050766,-0.1003188,-0.3973931,-0.4317272,-0.3848459,-0.3901181,-0.258735,-0.2223131,-0.19889,-0.176945,1
94,3.1882666,-0.3275433,-0.3290747,-0.335016,-0.3280026,-0.4854447,-0.5266216,-0.5122883,-0.4997236,-0.182587,-0.1280299,-0.110696,-0.09972482,-0.3955832,-0.431892,-0.3846275,-0.3887411,-0.2565364,-0.2218072,-0.19783,-0.1762191,1
95,3.2333,-0.3237205,-0.3256025,-0.3335188,-0.3257463,-0.4826155,-0.5245456,-0.5100119,-0.498635,-0.177746,-0.125213,-0.1050014,-0.09683084,-0.39211,-0.4315779,-0.3844275,-0.3882115,-0.2515913,-0.2215792,-0.1972788,-0.1758017,1
96,3.2653206,-0.3194521,-0.3212384,-0.3297258,-0.3232454,-0.4774671,-0.5206955,-0.5073251,-0.4970097,-0.1716773,-0.1169167,-0.09809014,-0.08853933,-0.3864327,-0.4302477,-0.3854254,-0.3714507,-0.2483076,-0.2209508,-0.1970085,-0.1756611,1
97,3.2883383,-0.3149968,-0.3167631,-0.325602,-0.3178254,-0.4741102,-0.5178292,-0.5056577,-0.4964443,-0.1652104,-0.1100964,-0.09450325,-0.07533143,-0.3819222,-0.4280469,-0.3840393,-0.3766403,-0.2443547,-0.2204375,-0.1979284,-0.1768205,1
98,3.3253633,-0.3086605,-0.3101761,-0.3177161,-0.3129528,-0.469834,-0.5146865,-0.504318,-0.4961298,-0.1585386,-0.1010138,-0.09026564,-0.06708303,-0.3765503,-0.4231389,-0.3842199,-0.3785817,-0.2379016,-0.2188449,-0.197181,-0.1766273,1
99,3.3643929,-0.3025411,-0.3041309,-0.3114043,-0.306173,-0.4630359,-0.5062201,-0.5023006,-0.4978346,-0.1499433,-0.09730296,-0.06642962,-0.06136297,-0.3711063,-0.4171558,-0.3849073,-0.3799737,-0.2310383,-0.2140649,-0.1966519,-0.176488,1
100,3.3934122,-0.2967768,-0.2983645,-0.305871,-0.2996297,-0.4574106,-0.5017683,-0.5019059,-0.4987214,-0.1416405,-0.09278603,-0.05421597,-0.05066228,-0.3659317,-0.4126162,-0.3850651,-0.3711922,-0.2246332,-0.2093126,-0.1963301,-0.1765537,1
101,3.4324424,-0.2908397,-0.2917201,-0.2949453,-0.2917659,-0.4508126,-0.4978366,-0.5018866,-0.4996082,-0.1326695,-0.08522668,-0.04901322,-0.04051962,-0.3602721,-0.4063703,-0.3829466,-0.3651551,-0.2196358,-0.205529,-0.1961035,-0.1765542,1
102,3.4744696,-0.2820074,-0.2825081,-0.2845656,-0.2812267,-0.4408927,-0.4933268,-0.5021912,-0.5002269,-0.1223717,-0.07741806,-0.04548377,-0.036557,-0.3519699,-0.3995181,-0.3806998,-0.3625376,-0.2110608,-0.198759,-0.1955419,-0.1764352,1
103,3.514498,-0.2733258,-0.2734639,-0.2739326,-0.2720398,-0.4348902,-0.4887352,-0.5023537,-0.5006746,-0.11449,-0.06772337,-0.03475567,-0.01892209,-0.3449068,-0.3931097,-0.3809494,-0.3631371,-0.2012311,-0.1919,-0.1934352,-0.1755599,1
104,3.5505231,-0.2655206,-0.2655473,-0.2654644,-0.2602328,-0.429243,-0.4832883,-0.4959091,-0.501115,-0.1046925,-0.0543975,-0.02831926,-0.01147019,-0.3365782,-0.3891265,-0.3778035,-0.362623,-0.1944259,-0.186959,-0.1879267,-0.1720347,1
105,3.5905521,-0.2588644,-0.2591437,-0.2597198,-0.2535435,-0.422565,-0.4788967,-0.4904858,-0.500663,-0.09613165,-0.04463052,-0.0238145,-0.00245493,-0.3302439,-0.3840144,-0.3766569,-0.3768772,-0.1868992,-0.1820408,-0.1862533,-0.171333,1
106,3.6275814,-0.2517013,-0.2513493,-0.2478057,-0.2454343,-0.4123575,-0.4754527,-0.4874297,-0.4997925,-0.08482994,-0.03223632,-0.02008114,0.004063242,-0.3244735,-0.381634,-0.3760029,-0.3819761,-0.1795378,-0.1770083,-0.1850815,-0.1705232,1
107,3.6555991,-0.2464588,-0.2455952,-0.2392829,-0.2380505,-0.4058043,-0.4719702,-0.4855311,-0.4991207,-0.07536034,-0.02672506,-0.0163345,0.009730692,-0.3202103,-0.3825294,-0.3758515,-0.384016,-0.1744143,-0.1690643,-0.1844049,-0.1878984,1
108,3.6896222,-0.24117,-0.2398214,-0.231254,-0.2324681,-0.4002114,-0.4689896,-0.4803594,-0.5002174,-0.06783613,-0.02167107,-0.01071777,0.01593915,-0.3157275,-0.3816565,-0.3742238,-0.3674603,-0.1695358,-0.162923,-0.183888,-0.1918695,1
109,3.7146408,-0.2369158,-0.2353123,-0.2255766,-0.2274248,-0.3950576,-0.4652056,-0.4764142,-0.5028712,-0.06121955,-0.0186003,0.006726887,0.01752201,-0.3121519,-0.3815073,-0.3719647,-0.3873079,-0.1653489,-0.1573029,-0.1834472,-0.1937653,1
110,3.7516669,-0.2325354,-0.2306293,-0.2190454,-0.2198631,-0.3874021,-0.4612574,-0.4727066,-0.5052918,-0.05370267,-0.01278034,0.01041563,0.01838221,-0.3083802,-0.3788905,-0.3693174,-0.3690581,-0.1613996,-0.1523518,-0.1829991,-0.1945174,1
111,3.7906949,-0.2287719,-0.2266843,-0.2140395,-0.2135504,-0.3821468,-0.458158,-0.4699007,-0.5066269,-0.04903205,-0.001198657,0.01259228,0.0181795,-0.3048467,-0.3745611,-0.3683774,-0.3809736,-0.1581998,-0.1486196,-0.1826681,-0.1803779,1
112,3.814712,-0.2253177,-0.2229523,-0.2087361,-0.2081266,-0.3776795,-0.4556302,-0.4677615,-0.5068276,-0.04496083,0.005262603,0.0173627,0.01895043,-0.3014639,-0.3673401,-0.3687722,-0.3687444,-0.1553024,-0.144345,-0.1822188,-0.1892808,1
113,3.8397295,-0.2214462,-0.218954,-0.2042652,-0.2022796,-0.3746653,-0.4502133,-0.4661379,-0.5058103,-0.04170873,0.008948866,0.01905393,0.02097891,-0.2977652,-0.3602069,-0.3672548,-0.3622177,-0.1513756,-0.1403688,-0.1816596,-0.1909874,1
114,3.8887641,-0.2177937,-0.2151808,-0.2002456,-0.1985781,-0.3716764,-0.4466531,-0.4774293,-0.504725,-0.03918718,0.01084476,0.02348433,0.02181286,-0.2942324,-0.3556312,-0.3685692,-0.3790644,-0.1476667,-0.1365377,-0.1806584,-0.1916087,1
115,3.9137821,-0.2147833,-0.2119927,-0.1967608,-0.1954815,-0.3693579,-0.4442386,-0.4826627,-0.5015451,-0.03740754,0.01168158,0.02612993,0.02171915,-0.291603,-0.3513468,-0.3759595,-0.3776811,-0.1443264,-0.1345419,-0.1791661,-0.1915796,1
116,3.9418021,-0.2122661,-0.2094081,-0.1946267,-0.1935205,-0.3677688,-0.4424928,-0.4825391,-0.4800429,-0.03611286,0.01182406,0.02685379,0.0216917,-0.2892348,-0.347734,-0.3743256,-0.3710801,-0.1416621,-0.1336122,-0.1779891,-0.1915159,1
117,3.9938401,-0.2105213,-0.2077543,-0.1937533,-0.1924027,-0.3671,-0.4413771,-0.4838758,-0.4851729,-0.03614905,0.01076323,0.02731384,0.02087958,-0.2875633,-0.3454369,-0.3690232,-0.3817667,-0.1395719,-0.1331125,-0.1770019,-0.1769024,1
118,4.0218584,-0.2089504,-0.2063543,-0.1933764,-0.1922518,-0.3669804,-0.4404837,-0.4829846,-0.4836678,-0.03558759,0.009069097,0.02583461,0.01684211,-0.2859527,-0.3425022,-0.3671464,-0.3682709,-0.1376467,-0.1332066,-0.1763835,-0.1838938,1
119,4.0458761,-0.2079304,-0.2057404,-0.1940603,-0.1929901,-0.3669987,-0.4393223,-0.4818755,-0.4819861,-0.03615913,0.008107702,0.0250552,0.0153321,-0.2850021,-0.3392995,-0.364031,-0.3696227,-0.1356725,-0.1337248,-0.1773479,-0.1912265,1
120,4.0909078,-0.2071988,-0.2054657,-0.1953964,-0.1943745,-0.3675611,-0.4376979,-0.4802761,-0.4796677,-0.03731709,0.006947269,0.01642534,0.01167445,-0.2844467,-0.3363319,-0.3609254,-0.3703907,-0.1336704,-0.1343111,-0.1773977,-0.1792426,1
121,4.1189288,-0.2071309,-0.205826,-0.1980653,-0.1967427,-0.3687856,-0.4373276,-0.4793029,-0.4785049,-0.04038291,0.005082213,0.01424873,0.009321121,-0.2842841,-0.3333547,-0.3590499,-0.3586053,-0.132805,-0.1346274,-0.1779172,-0.1867661,1
122,4.1429448,-0.2077471,-0.2068866,-0.2013952,-0.1996989,-0.3707278,-0.4405957,-0.4789836,-0.4776501,-0.0445542,0.003125577,0.01285896,0.007626776,-0.2845534,-0.3303654,-0.35724,-0.3530251,-0.132828,-0.1347246,-0.1788365,-0.1908783,1
123,4.1749676,-0.2086819,-0.2081653,-0.204229,-0.203495,-0.3755269,-0.4478001,-0.4790649,-0.4773357,-0.05018853,0.001168043,0.01197039,0.006606733,-0.285148,-0.3286082,-0.3551806,-0.3489115,-0.1334062,-0.1367149,-0.1798587,-0.1925063,1
124,4.2159965,-0.2103941,-0.2101304,-0.2073091,-0.2091698,-0.3789685,-0.4537393,-0.4908564,-0.4772182,-0.05445828,-0.001790511,0.010949,0.005213552,-0.2865525,-0.3284865,-0.3540039,-0.3464234,-0.1349698,-0.1386802,-0.1802295,-0.1931974,1
125,4.2420171,-0.2132526,-0.2132388,-0.2115073,-0.2124934,-0.3824089,-0.4564698,-0.4916382,-0.481481,-0.05760679,-0.005268501,0.009847589,0.004148305,-0.2895533,-0.3311768,-0.3522232,-0.3437217,-0.1374285,-0.1409827,-0.1805198,-0.1936401,1
126,4.2780411,-0.2168648,-0.2170334,-0.2162488,-0.2163209,-0.3854213,-0.4593706,-0.4923079,-0.484445,-0.06234469,-0.009404441,0.008586725,0.001701357,-0.2925053,-0.3374049,-0.3494212,-0.3405744,-0.141304,-0.1492174,-0.1808216,-0.1934795,1
127,4.3140673,-0.2212783,-0.2215961,-0.2211711,-0.2190281,-0.3891211,-0.4621866,-0.4945512,-0.4925887,-0.06572859,-0.0150764,0.000522661,-0.003401778,-0.2968991,-0.3419984,-0.348886,-0.3396799,-0.1455251,-0.1550073,-0.1814142,-0.1935795,1
128,4.3420856,-0.2265723,-0.2272907,-0.2277377,-0.2231813,-0.3935865,-0.4655329,-0.496862,-0.4952703,-0.07010787,-0.0231261,-0.004608891,-0.006486646,-0.301536,-0.3489195,-0.3493106,-0.339332,-0.1510153,-0.1592686,-0.1823048,-0.1791304,1
129,4.3751098,-0.2322037,-0.2328539,-0.2322154,-0.2269792,-0.3973045,-0.4706029,-0.4987776,-0.4960526,-0.07475439,-0.02739483,-0.008334663,-0.00926178,-0.3072217,-0.354455,-0.3491671,-0.3389125,-0.1571041,-0.1629173,-0.1848539,-0.1764558,1
130,4.4271485,-0.2396697,-0.2402913,-0.2383931,-0.230764,-0.4022994,-0.475368,-0.5075262,-0.5052136,-0.07996918,-0.0301773,-0.01096159,-0.01099846,-0.315136,-0.359793,-0.3491081,-0.3386567,-0.1646126,-0.1704834,-0.1861408,-0.18711,1
131,4.4511639,-0.246086,-0.2463026,-0.2423413,-0.2354583,-0.4068741,-0.479458,-0.5075017,-0.5104237,-0.08425441,-0.03363855,-0.01296849,-0.01215641,-0.321246,-0.3710299,-0.3492331,-0.3384457,-0.1727064,-0.1745546,-0.1869147,-0.1915655,1
132,4.4801843,-0.2532403,-0.2530263,-0.2464122,-0.2399205,-0.4120192,-0.4836065,-0.5071623,-0.51201,-0.08847411,-0.03777649,-0.01436462,-0.0134093,-0.328788,-0.3769523,-0.3503457,-0.3386861,-0.1806382,-0.1769462,-0.1872712,-0.1802052,1
133,4.5152094,-0.2584114,-0.2583284,-0.2509095,-0.2442797,-0.4170231,-0.490605,-0.5113209,-0.5132799,-0.09240389,-0.04164798,-0.01552281,-0.01468203,-0.3338553,-0.3843734,-0.3513408,-0.3388791,-0.1860129,-0.1794787,-0.1872044,-0.1750338,1
134,4.5432304,-0.2620547,-0.2622912,-0.2551107,-0.2483135,-0.4219784,-0.4937977,-0.5133765,-0.5140089,-0.09646178,-0.04510355,-0.01678654,-0.01674454,-0.3374423,-0.3881088,-0.351979,-0.338709,-0.1895274,-0.181705,-0.1871382,-0.1728556,1
135,4.5772546,-0.2651188,-0.2657171,-0.259275,-0.2516335,-0.4254032,-0.4953409,-0.5133164,-0.5127575,-0.1019052,-0.04844875,-0.01826358,-0.01860426,-0.34021,-0.3910858,-0.3523608,-0.3386043,-0.1924093,-0.1834853,-0.1868607,-0.1856674,1
136,4.6232868,-0.2683852,-0.2694777,-0.2643571,-0.258249,-0.4286436,-0.4957937,-0.5133789,-0.5124608,-0.1083018,-0.05250427,-0.0199634,-0.02021728,-0.3425979,-0.3934195,-0.3526409,-0.3384361,-0.1958641,-0.1850056,-0.1869224,-0.1771545,1
137,4.6503063,-0.272011,-0.2736889,-0.2698592,-0.2638716,-0.4320678,-0.4954238,-0.511902,-0.5087132,-0.1134266,-0.05687976,-0.02365963,-0.0224429,-0.3454664,-0.3952069,-0.3530573,-0.3384341,-0.1994768,-0.1882121,-0.187048,-0.1724677,1
138,4.6743228,-0.2760414,-0.2784092,-0.27658,-0.2686027,-0.4356813,-0.4959976,-0.5116192,-0.5077733,-0.1190319,-0.06275093,-0.02713063,-0.02531092,-0.3487214,-0.3966011,-0.3535058,-0.3384992,-0.2034055,-0.1897702,-0.1868167,-0.170596,1
139,4.7243579,-0.2797191,-0.2826899,-0.2822694,-0.2730538,-0.4390612,-0.4961991,-0.5133926,-0.509061,-0.1232337,-0.06703483,-0.03304371,-0.02967747,-0.3519238,-0.3977873,-0.3538966,-0.3385127,-0.2068686,-0.1910704,-0.1851015,-0.1678272,1
140,4.7513773,-0.2843736,-0.2875449,-0.2865855,-0.2770499,-0.4427137,-0.4963375,-0.5131543,-0.5087248,-0.1273917,-0.07160364,-0.03949784,-0.03500933,-0.3564338,-0.4000178,-0.3550277,-0.3388092,-0.2118559,-0.19609,-0.1811779,-0.1626758,1
141,4.7783984,-0.2880756,-0.2915961,-0.290877,-0.2816958,-0.4465005,-0.4970387,-0.5131634,-0.5062623,-0.1303102,-0.07523692,-0.0450731,-0.03990776,-0.3601174,-0.4016289,-0.356184,-0.3391045,-0.2154395,-0.1989938,-0.1801415,-0.1607577,1
142,4.8214271,-0.2916259,-0.2956188,-0.2962284,-0.2845097,-0.4494073,-0.497773,-0.5125948,-0.504701,-0.1340785,-0.07818668,-0.04948806,-0.04357792,-0.3632986,-0.4028926,-0.3571317,-0.3393299,-0.2187506,-0.2014803,-0.1790719,-0.1590225,1
143,4.8524495,-0.2943073,-0.2985308,-0.2993098,-0.286709,-0.4521459,-0.4982505,-0.5118395,-0.5021662,-0.1373703,-0.08103728,-0.0532353,-0.04744702,-0.3658616,-0.4040923,-0.3580775,-0.3395237,-0.2213566,-0.2019521,-0.1787462,-0.1576963,1
144,4.8794722,-0.2966199,-0.301013,-0.3018616,-0.2884493,-0.4545476,-0.4982163,-0.5072556,-0.4977865,-0.1399364,-0.08397492,-0.05671009,-0.05097328,-0.3680239,-0.4061399,-0.3592931,-0.3397928,-0.223645,-0.2019633,-0.181654,-0.1593173,1
145,4.9104924,-0.2985925,-0.3031482,-0.3039379,-0.2900154,-0.4563053,-0.4981309,-0.5048814,-0.4947101,-0.1421297,-0.08672848,-0.0602752,-0.05436411,-0.3697474,-0.4078801,-0.3601658,-0.3397311,-0.2256858,-0.2013345,-0.1827285,-0.158678,1
146,4.9525206,-0.3000621,-0.304756,-0.3056282,-0.2912613,-0.4577181,-0.4978623,-0.5012084,-0.4911607,-0.1440588,-0.08914825,-0.06358981,-0.05747966,-0.3710626,-0.4095891,-0.3608112,-0.3394968,-0.2271694,-0.2001781,-0.1833616,-0.157603,1
147,4.9795401,-0.3010168,-0.3057808,-0.3069081,-0.2920799,-0.4585025,-0.4973555,-0.4986337,-0.4881773,-0.1457133,-0.09126562,-0.06751066,-0.06214841,-0.3718455,-0.4109785,-0.3612708,-0.3390031,-0.2281611,-0.1991042,-0.1798583,-0.1531007,1
148,5.0095641,-0.3016669,-0.3064144,-0.3077462,-0.2925643,-0.4589846,-0.4963537,-0.4888873,-0.4809971,-0.1470848,-0.09329438,-0.07109748,-0.06581849,-0.3724052,-0.4119348,-0.3616021,-0.3384102,-0.2288243,-0.1984427,-0.1776176,-0.1503075,1
149,5.049591,-0.3018271,-0.306421,-0.3078628,-0.2925825,-0.4586144,-0.494554,-0.4859716,-0.4743309,-0.1482509,-0.09502267,-0.07356006,-0.06836556,-0.3724277,-0.4126282,-0.3617963,-0.3375938,-0.2291245,-0.1965531,-0.1720476,-0.1434471,1
150,5.0776093,-0.3015674,-0.305923,-0.3076493,-0.2924109,-0.4579499,-0.4926179,-0.4830978,-0.4657385,-0.1492147,-0.09638253,-0.07641809,-0.0726219,-0.371735,-0.4133673,-0.3618559,-0.3368801,-0.2291636,-0.1944945,-0.1676214,-0.1383778,1
151,5.1156385,-0.3009841,-0.305044,-0.3071324,-0.2914935,-0.456656,-0.4902343,-0.4777052,-0.458625,-0.1500961,-0.09738427,-0.07862405,-0.07473824,-0.3706709,-0.4137479,-0.3618934,-0.3641667,-0.2289942,-0.1923595,-0.1642779,-0.1348588,1
152,5.1576673,-0.299831,-0.3035515,-0.3060247,-0.2899693,-0.4546369,-0.4858159,-0.4723372,-0.4530123,-0.1502719,-0.09808725,-0.08025754,-0.07600842,-0.3684845,-0.4137402,-0.3619171,-0.3456298,-0.2285351,-0.1905346,-0.1632671,-0.1336275,1
153,5.1856872,-0.2976731,-0.3011398,-0.3044198,-0.2882153,-0.4517051,-0.4814998,-0.4664907,-0.4463145,-0.149768,-0.0986197,-0.08124931,-0.07691682,-0.3655277,-0.4134902,-0.3619072,-0.3379272,-0.2271261,-0.1891724,-0.1626784,-0.1328674,1
154,5.2067013,-0.2936543,-0.2970797,-0.301921,-0.2860108,-0.446225,-0.4775464,-0.4577051,-0.4333077,-0.1478814,-0.09894268,-0.08187242,-0.07750531,-0.3608693,-0.4129049,-0.3618462,-0.334265,-0.2235062,-0.1880378,-0.1623621,-0.1323717,1
155,5.2587372,-0.2896262,-0.2930472,-0.299228,-0.2837127,-0.4415369,-0.4719409,-0.4525795,-0.4282189,-0.144453,-0.09813151,-0.08202067,-0.07732725,-0.3566558,-0.4117667,-0.3617727,-0.3323413,-0.2193567,-0.1869529,-0.1623792,-0.1322577,1
156,5.2847584,-0.284469,-0.28796,-0.2956907,-0.2803054,-0.436773,-0.4664136,-0.4486734,-0.425029,-0.1399982,-0.09475772,-0.08130656,-0.07574666,-0.351804,-0.4096482,-0.3616922,-0.3312055,-0.213449,-0.1859847,-0.162723,-0.1325502,1
157,5.3117763,-0.2779836,-0.2816252,-0.2907984,-0.2758697,-0.4309379,-0.4601905,-0.4450148,-0.4202486,-0.1336309,-0.08832389,-0.07888688,-0.07184697,-0.3459199,-0.4067156,-0.3612787,-0.3302736,-0.2058482,-0.1848425,-0.1632659,-0.1330532,1
158,5.3367938,-0.271654,-0.275503,-0.2855908,-0.2696242,-0.4250917,-0.4525492,-0.4415734,-0.4166466,-0.127342,-0.08167481,-0.07212375,-0.0628963,-0.3392805,-0.4021894,-0.3595048,-0.3286021,-0.1994804,-0.1836022,-0.1638581,-0.1336459,1
159,5.3868294,-0.2634233,-0.2677559,-0.278548,-0.2605675,-0.4204314,-0.445599,-0.4367123,-0.4113171,-0.1208289,-0.07568476,-0.06371295,-0.05352864,-0.3307439,-0.3963555,-0.3580193,-0.3273486,-0.1908621,-0.1817733,-0.1644443,-0.1343533,1
160,5.4168502,-0.257222,-0.2618713,-0.2724641,-0.2541345,-0.4150949,-0.4389412,-0.4302711,-0.4058028,-0.1137042,-0.06976742,-0.05576767,-0.04478362,-0.3248433,-0.3898148,-0.3551794,-0.3251477,-0.1844366,-0.1801697,-0.1649242,-0.1351049,1
161,5.448874,-0.250617,-0.2558528,-0.2665171,-0.2491189,-0.4093018,-0.4317546,-0.4240684,-0.4011096,-0.1078532,-0.06344441,-0.04551651,-0.0325943,-0.3176179,-0.3810844,-0.3525586,-0.322942,-0.1780824,-0.177765,-0.1652721,-0.1356303,1
162,5.4949057,-0.2423059,-0.2481641,-0.2592109,-0.2430073,-0.4034652,-0.4272337,-0.4168578,-0.3936102,-0.1012814,-0.05678757,-0.03222041,-0.02253733,-0.3089868,-0.3762793,-0.3506678,-0.3213621,-0.1697817,-0.1736153,-0.1655355,-0.1360717,1
163,5.5219262,-0.234629,-0.2410183,-0.2527144,-0.2367759,-0.3982533,-0.4233498,-0.4051891,-0.381342,-0.09536716,-0.04434812,-0.02108148,-0.006685578,-0.3012733,-0.3716618,-0.3459001,-0.3173211,-0.1619247,-0.1676405,-0.1657212,-0.1364912,1
164,5.5489441,-0.2280014,-0.2349145,-0.2470768,-0.2315245,-0.392393,-0.4178147,-0.3981208,-0.3752506,-0.08996671,-0.03606957,-0.01143144,-0.00166208,-0.2945088,-0.3675159,-0.3432208,-0.3149716,-0.1551294,-0.160595,-0.1658263,-0.1367892,1
165,5.5749631,-0.2220435,-0.2291607,-0.2401735,-0.2254216,-0.386755,-0.4125727,-0.3936493,-0.3717026,-0.08321957,-0.02964696,-0.004326135,0.005327778,-0.2888515,-0.3620347,-0.3414698,-0.3134283,-0.1490701,-0.1518859,-0.1658938,-0.1370235,1
166,5.6199949,-0.2163383,-0.2235587,-0.2332987,-0.2196898,-0.3814478,-0.4048179,-0.3888062,-0.3686806,-0.07574153,-0.02347913,0.002270473,0.01051162,-0.2835451,-0.3578862,-0.3399745,-0.3124678,-0.1431982,-0.1440453,-0.165909,-0.1373625,1
167,5.6410101,-0.2114035,-0.2186242,-0.2273869,-0.2139228,-0.3755979,-0.3990024,-0.3858197,-0.3663016,-0.06915251,-0.01789572,0.006582456,0.01465404,-0.2789266,-0.3457136,-0.3392032,-0.3457878,-0.1383142,-0.1346693,-0.1637686,-0.1371687,1
168,5.6850408,-0.2074776,-0.2145946,-0.2220943,-0.2084862,-0.3707688,-0.3939631,-0.3823634,-0.364214,-0.06316065,-0.01162933,0.01168766,0.01903738,-0.2756411,-0.3425249,-0.3388099,-0.3291877,-0.1340285,-0.128507,-0.1628805,-0.1370767,1
169,5.7210665,-0.2039329,-0.2107455,-0.2157651,-0.2035912,-0.365859,-0.3904091,-0.3780473,-0.3618013,-0.05666013,-0.006550777,0.01667477,0.02543729,-0.2729088,-0.3405771,-0.3386856,-0.3226717,-0.1302772,-0.1242674,-0.1623587,-0.1370474,1
170,5.7440831,-0.2008474,-0.2073138,-0.2097238,-0.1962978,-0.3609104,-0.3875442,-0.3739778,-0.3598921,-0.05013328,-0.001069673,0.02031355,0.03031131,-0.2706618,-0.3393283,-0.3394991,-0.3204101,-0.1270901,-0.120808,-0.1619321,-0.1369927,1
171,5.7731045,-0.1982459,-0.2044433,-0.2052826,-0.190999,-0.3559867,-0.385392,-0.3712892,-0.3591023,-0.04359757,0.004322601,0.02303459,0.03318147,-0.2688234,-0.338636,-0.3408485,-0.3199751,-0.1243402,-0.1179403,-0.161552,-0.1369628,1
172,5.8111305,-0.1959057,-0.2016871,-0.200011,-0.1862867,-0.3510843,-0.3837941,-0.3685667,-0.359676,-0.03760273,0.01033844,0.02627977,0.03622457,-0.2673398,-0.3386082,-0.3415437,-0.319776,-0.1219421,-0.1155932,-0.1612001,-0.1369725,1
173,5.8681745,-0.1938351,-0.1990737,-0.1946464,-0.1825408,-0.3472046,-0.382355,-0.3682063,-0.3619201,-0.03231879,0.01657052,0.02921767,0.03878803,-0.2660703,-0.338543,-0.3427345,-0.3608029,-0.120038,-0.1137345,-0.1608614,-0.1370876,1
174,5.8991931,-0.1905352,-0.1947811,-0.1872995,-0.177013,-0.3413801,-0.3790223,-0.3749,-0.3761844,-0.02448595,0.02534888,0.03515085,0.0432543,-0.2638749,-0.3379526,-0.3451201,-0.3762789,-0.1172962,-0.1112331,-0.1602112,-0.1378491,1
175,5.9332178,-0.1892412,-0.193005,-0.1844703,-0.1749939,-0.3394203,-0.3780084,-0.3800087,-0.3867207,-0.02152467,0.02729822,0.03709365,0.0446816,-0.2629674,-0.3376704,-0.3457204,-0.3768762,-0.1162713,-0.1106125,-0.1599198,-0.1383957,1
176,5.9712465,-0.188142,-0.1913578,-0.1817751,-0.1727145,-0.3379002,-0.3775362,-0.3883802,-0.3947457,-0.01949875,0.02871943,0.03908033,0.04550667,-0.2621799,-0.3372424,-0.3485483,-0.3486664,-0.1154678,-0.1102629,-0.1596658,-0.1391212,1
177,5.9972623,-0.187339,-0.1900705,-0.1798322,-0.1708402,-0.336807,-0.3775647,-0.3999081,-0.4081882,-0.01788629,0.02966223,0.03923056,0.04591601,-0.2615914,-0.3369042,-0.3493108,-0.3371123,-0.1148891,-0.1101899,-0.1594592,-0.1398914,1
178,6.0302887,-0.1867472,-0.1890037,-0.1782274,-0.1695306,-0.3360415,-0.3785082,-0.4078037,-0.4175851,-0.01658901,0.030272,0.03850846,0.04520097,-0.261162,-0.3365787,-0.3487758,-0.3327731,-0.1144673,-0.1102831,-0.1592465,-0.1408608,1
179,6.0693162,-0.1862609,-0.1880519,-0.1769801,-0.1687203,-0.33542,-0.3813268,-0.4151253,-0.427125,-0.01562374,0.03013075,0.0373508,0.04400745,-0.2608064,-0.336315,-0.3474299,-0.3302255,-0.1141213,-0.110435,-0.1590765,-0.1417069,1
180,6.0973345,-0.1861541,-0.1875792,-0.1766602,-0.1685392,-0.3351535,-0.3854327,-0.4216164,-0.4326496,-0.01559734,0.02821909,0.03574497,0.04171735,-0.2607112,-0.3361861,-0.3460818,-0.3288644,-0.1141485,-0.110679,-0.1589444,-0.1425876,1
181,6.1313587,-0.1863656,-0.1874547,-0.1766993,-0.1689172,-0.3353609,-0.3906748,-0.429842,-0.438094,-0.01633728,0.02594401,0.03383034,0.03911776,-0.2609796,-0.335983,-0.3449711,-0.3288543,-0.1144544,-0.1110393,-0.1588507,-0.1436015,1
182,6.1763904,-0.1868508,-0.1876478,-0.1771277,-0.1700117,-0.336677,-0.3957009,-0.4391582,-0.4449069,-0.01792979,0.02311165,0.03034504,0.03269334,-0.2616042,-0.3356008,-0.3440982,-0.3292848,-0.1149093,-0.1115734,-0.1587824,-0.1445701,1
183,6.1994098,-0.1877743,-0.1883822,-0.1783576,-0.1726734,-0.3391254,-0.3998289,-0.4519205,-0.4516328,-0.01940213,0.02055036,0.02436974,0.02797818,-0.2626752,-0.3352351,-0.3435416,-0.3294747,-0.1157062,-0.1124071,-0.1588232,-0.1455582,1
184,6.2344328,-0.1894743,-0.1899423,-0.1807064,-0.1761164,-0.3424895,-0.4043291,-0.4575478,-0.4552407,-0.02229826,0.01576347,0.02030102,0.0240585,-0.2643445,-0.3351339,-0.3429863,-0.3297806,-0.1172978,-0.1135261,-0.1590328,-0.1468197,1
185,6.2574478,-0.1919996,-0.1925262,-0.1855597,-0.1793866,-0.3468501,-0.4099137,-0.4617053,-0.4624605,-0.027099,0.01136974,0.01578174,0.01933707,-0.2666107,-0.3351414,-0.3424304,-0.3301218,-0.1195728,-0.1151941,-0.1592505,-0.1480148,1
